form_family,schedule,line_number,item_description,column_role,mdrm_code,forms,start_date,notes
call,RC-N,1.a,"Construction, land development, and other land loans",mdrm_90_plus,RCONF174,051,2017-03-31,
call,RC-N,1.a,"Construction, land development, and other land loans",mdrm_nonaccrual,RCONF176,051,2017-03-31,
call,RC-N,1.a.(1),1-4 family residential construction loans,mdrm_30_89,RCONF172,031/041,2017-03-31,
call,RC-N,1.a.(1),1-4 family residential construction loans,mdrm_90_plus,RCONF174,031/041,2017-03-31,
call,RC-N,1.a.(1),1-4 family residential construction loans,mdrm_nonaccrual,RCONF176,031/041,2017-03-31,
call,RC-N,1.a.(2),Other construction loans and all land development and other land loans,mdrm_30_89,RCONF173,031/041,2017-03-31,
call,RC-N,1.a.(2),Other construction loans and all land development and other land loans,mdrm_90_plus,RCONF175,031/041,2017-03-31,
call,RC-N,1.a.(2),Other construction loans and all land development and other land loans,mdrm_nonaccrual,RCONF177,031/041,2017-03-31,
call,RC-N,1.b,Secured by farmland in domestic offices,mdrm_30_89,RCON3493,031/041/051,2017-03-31,
call,RC-N,1.b,Secured by farmland in domestic offices,mdrm_90_plus,RCON3494,031/041/051,2017-03-31,
call,RC-N,1.b,Secured by farmland in domestic offices,mdrm_nonaccrual,RCON3495,031/041/051,2017-03-31,
call,RC-N,1.c,"1-4 family residential: HELOCs (revolving, open-end)",mdrm_30_89,RCON5398,051,2017-03-31,
call,RC-N,1.c,"1-4 family residential: HELOCs (revolving, open-end)",mdrm_90_plus,RCON5399,051,2017-03-31,
call,RC-N,1.c,"1-4 family residential: HELOCs (revolving, open-end)",mdrm_nonaccrual,RCON5400,051,2017-03-31,
call,RC-N,1.c.(1),"Revolving, open-end loans secured by 1-4 family residential properties and extended under lines of credit",mdrm_30_89,RCON5398,031/041,2017-03-31,
call,RC-N,1.c.(1),"Revolving, open-end loans secured by 1-4 family residential properties and extended under lines of credit",mdrm_90_plus,RCON5399,031/041,2017-03-31,
call,RC-N,1.c.(1),"Revolving, open-end loans secured by 1-4 family residential properties and extended under lines of credit",mdrm_nonaccrual,RCON5400,031/041,2017-03-31,
call,RC-N,1.c.(2)(a),Closed-end loans secured by 1-4 family residential properties: Secured by first liens,mdrm_nonaccrual,RCONC229,031/041,2017-03-31,
call,RC-N,1.c.(2)(a),Closed-end loans secured by 1-4 family residential properties: Secured by first liens,mdrm_30_89,RCONC236,031/041,2017-03-31,
call,RC-N,1.c.(2)(a),Closed-end loans secured by 1-4 family residential properties: Secured by first liens,mdrm_90_plus,RCONC237,031/041,2017-03-31,
call,RC-N,1.c.(2)(b),Closed-end loans secured by 1-4 family residential properties: Secured by junior liens,mdrm_nonaccrual,RCONC230,031/041,2017-03-31,
call,RC-N,1.c.(2)(b),Closed-end loans secured by 1-4 family residential properties: Secured by junior liens,mdrm_30_89,RCONC238,031/041,2017-03-31,
call,RC-N,1.c.(2)(b),Closed-end loans secured by 1-4 family residential properties: Secured by junior liens,mdrm_90_plus,RCONC239,031/041,2017-03-31,
call,RC-N,1.d,Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_30_89,RCON3499,031/041,2017-03-31,
call,RC-N,1.d,Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_90_plus,RCON3500,031/041,2017-03-31,
call,RC-N,1.d,Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_nonaccrual,RCON3501,031/041,2017-03-31,
call,RC-N,1.d,Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_nonaccrual,RCONC229,051,2017-03-31,
call,RC-N,1.d,Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_30_89,RCONC236,051,2017-03-31,
call,RC-N,1.d,Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_90_plus,RCONC237,051,2017-03-31,
call,RC-N,1.e,1-4 family residential: Closed-end junior lien,mdrm_nonaccrual,RCONC230,051,2017-03-31,
call,RC-N,1.e,1-4 family residential: Closed-end junior lien,mdrm_30_89,RCONC238,051,2017-03-31,
call,RC-N,1.e,1-4 family residential: Closed-end junior lien,mdrm_90_plus,RCONC239,051,2017-03-31,
call,RC-N,1.e.(1),Loans secured by owner-occupied nonfarm nonresidential properties,mdrm_30_89,RCONF178,031/041,2017-03-31,
call,RC-N,1.e.(1),Loans secured by owner-occupied nonfarm nonresidential properties,mdrm_90_plus,RCONF180,031/041,2017-03-31,
call,RC-N,1.e.(1),Loans secured by owner-occupied nonfarm nonresidential properties,mdrm_nonaccrual,RCONF182,031/041,2017-03-31,
call,RC-N,1.e.(2),Loans secured by other nonfarm nonresidential properties,mdrm_30_89,RCONF179,031/041,2017-03-31,
call,RC-N,1.e.(2),Loans secured by other nonfarm nonresidential properties,mdrm_90_plus,RCONF181,031/041,2017-03-31,
call,RC-N,1.e.(2),Loans secured by other nonfarm nonresidential properties,mdrm_nonaccrual,RCONF183,031/041,2017-03-31,
call,RC-N,1.f,Loans secured by real estate in foreign offices,mdrm_30_89,RCFNB572,031,2001-03-31,
call,RC-N,1.f,Loans secured by real estate in foreign offices,mdrm_90_plus,RCFNB573,031,2001-03-31,
call,RC-N,1.f,Loans secured by real estate in foreign offices,mdrm_nonaccrual,RCFNB574,031,2001-03-31,
call,RC-N,1.f,Loans secured by real estate in foreign offices,mdrm_30_89,RCON3499,051,2017-03-31,
call,RC-N,1.f,Loans secured by real estate in foreign offices,mdrm_90_plus,RCON3500,051,2017-03-31,
call,RC-N,1.f,Loans secured by real estate in foreign offices,mdrm_nonaccrual,RCON3501,051,2017-03-31,
call,RC-N,1.g,Nonfarm nonresidential: Owner-occupied,mdrm_30_89,RCONF178,051,2017-03-31,
call,RC-N,1.g,Nonfarm nonresidential: Owner-occupied,mdrm_90_plus,RCONF180,051,2017-03-31,
call,RC-N,1.g,Nonfarm nonresidential: Owner-occupied,mdrm_nonaccrual,RCONF182,051,2017-03-31,
call,RC-N,1.h,Nonfarm nonresidential: Other,mdrm_30_89,RCONF179,051,2017-03-31,
call,RC-N,1.h,Nonfarm nonresidential: Other,mdrm_90_plus,RCONF181,051,2017-03-31,
call,RC-N,1.h,Nonfarm nonresidential: Other,mdrm_nonaccrual,RCONF183,051,2017-03-31,
call,RC-N,11.a,"Guaranteed portion of loans and leases included in item 11 above, excluding rebooked ""GNMA loans""",mdrm_30_89,RCFDK039,031,2011-03-31,
call,RC-N,11.a,"Guaranteed portion of loans and leases included in item 11 above, excluding rebooked ""GNMA loans""",mdrm_90_plus,RCFDK040,031,2011-03-31,
call,RC-N,11.a,"Guaranteed portion of loans and leases included in item 11 above, excluding rebooked ""GNMA loans""",mdrm_nonaccrual,RCFDK041,031,2011-03-31,
call,RC-N,11.a,"Guaranteed portion of loans and leases included in item 11 above, excluding rebooked ""GNMA loans""",mdrm_30_89,RCONK039,041,2017-03-31,
call,RC-N,11.a,"Guaranteed portion of loans and leases included in item 11 above, excluding rebooked ""GNMA loans""",mdrm_90_plus,RCONK040,041,2017-03-31,
call,RC-N,11.a,"Guaranteed portion of loans and leases included in item 11 above, excluding rebooked ""GNMA loans""",mdrm_nonaccrual,RCONK041,041,2017-03-31,
call,RC-N,11.b,"Rebooked ""GNMA loans"" that have been repurchased or are eligible for repurchase included in item 11 above",mdrm_30_89,RCFDK042,031,2011-03-31,
call,RC-N,11.b,"Rebooked ""GNMA loans"" that have been repurchased or are eligible for repurchase included in item 11 above",mdrm_90_plus,RCFDK043,031,2011-03-31,
call,RC-N,11.b,"Rebooked ""GNMA loans"" that have been repurchased or are eligible for repurchase included in item 11 above",mdrm_nonaccrual,RCFDK044,031,2011-03-31,
call,RC-N,11.b,"Rebooked ""GNMA loans"" that have been repurchased or are eligible for repurchase included in item 11 above",mdrm_30_89,RCONK042,041,2017-03-31,
call,RC-N,11.b,"Rebooked ""GNMA loans"" that have been repurchased or are eligible for repurchase included in item 11 above",mdrm_90_plus,RCONK043,041,2017-03-31,
call,RC-N,11.b,"Rebooked ""GNMA loans"" that have been repurchased or are eligible for repurchase included in item 11 above",mdrm_nonaccrual,RCONK044,041,2017-03-31,
call,RC-N,2.a,To U.S. banks and other U.S. depository institutions,mdrm_30_89,RCFD5377,031,2001-03-31,
call,RC-N,2.a,To U.S. banks and other U.S. depository institutions,mdrm_90_plus,RCFD5378,031,2001-03-31,
call,RC-N,2.a,To U.S. banks and other U.S. depository institutions,mdrm_nonaccrual,RCFD5379,031,2001-03-31,
call,RC-N,2.b,To foreign banks,mdrm_30_89,RCFD5380,031,2001-03-31,
call,RC-N,2.b,To foreign banks,mdrm_90_plus,RCFD5381,031,2001-03-31,
call,RC-N,2.b,To foreign banks,mdrm_nonaccrual,RCFD5382,031,2001-03-31,
call,RC-N,4.a,Commercial and industrial loans: To U.S. addressees (domicile),mdrm_30_89,RCFD1251,031,2001-03-31,
call,RC-N,4.a,Commercial and industrial loans: To U.S. addressees (domicile),mdrm_90_plus,RCFD1252,031,2001-03-31,
call,RC-N,4.a,Commercial and industrial loans: To U.S. addressees (domicile),mdrm_nonaccrual,RCFD1253,031,2001-03-31,
call,RC-N,4.b,Commercial and industrial loans: To non-U.S. addressees (domicile),mdrm_30_89,RCFD1254,031,2001-03-31,
call,RC-N,4.b,Commercial and industrial loans: To non-U.S. addressees (domicile),mdrm_90_plus,RCFD1255,031,2001-03-31,
call,RC-N,4.b,Commercial and industrial loans: To non-U.S. addressees (domicile),mdrm_nonaccrual,RCFD1256,031,2001-03-31,
call,RC-N,5.a,Loans to individuals: Credit cards,mdrm_30_89,RCFDB575,031,2001-03-31,
call,RC-N,5.a,Loans to individuals: Credit cards,mdrm_90_plus,RCFDB576,031,2001-03-31,
call,RC-N,5.a,Loans to individuals: Credit cards,mdrm_nonaccrual,RCFDB577,031,2001-03-31,
call,RC-N,5.a,Loans to individuals: Credit cards,mdrm_30_89,RCONB575,041/051,2017-03-31,
call,RC-N,5.a,Loans to individuals: Credit cards,mdrm_90_plus,RCONB576,041/051,2017-03-31,
call,RC-N,5.a,Loans to individuals: Credit cards,mdrm_nonaccrual,RCONB577,041/051,2017-03-31,
call,RC-N,5.b,Loans to individuals: Automobile loans,mdrm_30_89,RCFDK213,031,2011-03-31,
call,RC-N,5.b,Loans to individuals: Automobile loans,mdrm_90_plus,RCFDK214,031,2011-03-31,
call,RC-N,5.b,Loans to individuals: Automobile loans,mdrm_nonaccrual,RCFDK215,031,2011-03-31,
call,RC-N,5.b,Loans to individuals: Automobile loans,mdrm_30_89,RCONK213,041,2017-03-31,
call,RC-N,5.b,Loans to individuals: Automobile loans,mdrm_90_plus,RCONK214,041,2017-03-31,
call,RC-N,5.b,Loans to individuals: Automobile loans,mdrm_nonaccrual,RCONK215,041,2017-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_30_89,RCFDK216,031,2011-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_90_plus,RCFDK217,031,2011-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_nonaccrual,RCFDK218,031,2011-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_30_89,RCONK213,051,2017-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_90_plus,RCONK214,051,2017-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_nonaccrual,RCONK215,051,2017-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_30_89,RCONK216,041,2017-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_90_plus,RCONK217,041,2017-03-31,
call,RC-N,5.c,"Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_nonaccrual,RCONK218,041,2017-03-31,
call,RC-N,5.d,Loans to individuals: Other consumer,mdrm_30_89,RCONK216,051,2017-03-31,
call,RC-N,5.d,Loans to individuals: Other consumer,mdrm_90_plus,RCONK217,051,2017-03-31,
call,RC-N,5.d,Loans to individuals: Other consumer,mdrm_nonaccrual,RCONK218,051,2017-03-31,
call,RC-N,8.a,"Lease financing receivables: Leases to individuals for household, family, and other personal expenditures",mdrm_30_89,RCFDF166,031,2007-03-31,
call,RC-N,8.a,"Lease financing receivables: Leases to individuals for household, family, and other personal expenditures",mdrm_90_plus,RCFDF167,031,2007-03-31,
call,RC-N,8.a,"Lease financing receivables: Leases to individuals for household, family, and other personal expenditures",mdrm_nonaccrual,RCFDF168,031,2007-03-31,
call,RC-N,8.b,Lease financing receivables: All other leases,mdrm_30_89,RCFDF169,031,2007-03-31,
call,RC-N,8.b,Lease financing receivables: All other leases,mdrm_90_plus,RCFDF170,031,2007-03-31,
call,RC-N,8.b,Lease financing receivables: All other leases,mdrm_nonaccrual,RCFDF171,031,2007-03-31,
call,RC-N,M.1.a.(1),Loan modifications to borrowers experiencing financial difficulty: 1-4 family residential construction loans in domestic offices,mdrm_30_89,RCONK105,031/041,2017-03-31,
call,RC-N,M.1.a.(1),Loan modifications to borrowers experiencing financial difficulty: 1-4 family residential construction loans in domestic offices,mdrm_90_plus,RCONK106,031/041,2017-03-31,
call,RC-N,M.1.a.(1),Loan modifications to borrowers experiencing financial difficulty: 1-4 family residential construction loans in domestic offices,mdrm_nonaccrual,RCONK107,031/041,2017-03-31,
call,RC-N,M.1.a.(2),Loan modifications: Other construction loans and all land development and other land loans in domestic offices,mdrm_30_89,RCONK108,031/041,2017-03-31,
call,RC-N,M.1.a.(2),Loan modifications: Other construction loans and all land development and other land loans in domestic offices,mdrm_90_plus,RCONK109,031/041,2017-03-31,
call,RC-N,M.1.a.(2),Loan modifications: Other construction loans and all land development and other land loans in domestic offices,mdrm_nonaccrual,RCONK110,031/041,2017-03-31,
call,RC-N,M.1.b,Loan modifications: Loans secured by 1-4 family residential properties in domestic offices,mdrm_30_89,RCONF661,031/041,2017-03-31,
call,RC-N,M.1.b,Loan modifications: Loans secured by 1-4 family residential properties in domestic offices,mdrm_90_plus,RCONF662,031/041,2017-03-31,
call,RC-N,M.1.b,Loan modifications: Loans secured by 1-4 family residential properties in domestic offices,mdrm_nonaccrual,RCONF663,031/041,2017-03-31,
call,RC-N,M.1.c,Loan modifications: Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_30_89,RCONK111,031/041,2017-03-31,
call,RC-N,M.1.c,Loan modifications: Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_90_plus,RCONK112,031/041,2017-03-31,
call,RC-N,M.1.c,Loan modifications: Secured by multifamily (5 or more) residential properties in domestic offices,mdrm_nonaccrual,RCONK113,031/041,2017-03-31,
call,RC-N,M.1.d.(1),Loan modifications: Loans secured by owner-occupied nonfarm nonresidential properties in domestic offices,mdrm_30_89,RCONK114,031/041,2017-03-31,
call,RC-N,M.1.d.(1),Loan modifications: Loans secured by owner-occupied nonfarm nonresidential properties in domestic offices,mdrm_90_plus,RCONK115,031/041,2017-03-31,
call,RC-N,M.1.d.(1),Loan modifications: Loans secured by owner-occupied nonfarm nonresidential properties in domestic offices,mdrm_nonaccrual,RCONK116,031/041,2017-03-31,
call,RC-N,M.1.d.(2),Loan modifications: Loans secured by other nonfarm nonresidential properties in domestic offices,mdrm_30_89,RCONK117,031/041,2017-03-31,
call,RC-N,M.1.d.(2),Loan modifications: Loans secured by other nonfarm nonresidential properties in domestic offices,mdrm_90_plus,RCONK118,031/041,2017-03-31,
call,RC-N,M.1.d.(2),Loan modifications: Loans secured by other nonfarm nonresidential properties in domestic offices,mdrm_nonaccrual,RCONK119,031/041,2017-03-31,
call,RC-N,M.1.e.(1),Loan modifications: Commercial and industrial loans to U.S. addressees (domicile),mdrm_30_89,RCFDK120,031,2011-03-31,
call,RC-N,M.1.e.(1),Loan modifications: Commercial and industrial loans to U.S. addressees (domicile),mdrm_90_plus,RCFDK121,031,2011-03-31,
call,RC-N,M.1.e.(1),Loan modifications: Commercial and industrial loans to U.S. addressees (domicile),mdrm_nonaccrual,RCFDK122,031,2011-03-31,
call,RC-N,M.1.e.(1),Loan modifications: Commercial and industrial loans to U.S. addressees (domicile),mdrm_30_89,RCONK120,041,2011-03-31,
call,RC-N,M.1.e.(1),Loan modifications: Commercial and industrial loans to U.S. addressees (domicile),mdrm_90_plus,RCONK121,041,2011-03-31,
call,RC-N,M.1.e.(1),Loan modifications: Commercial and industrial loans to U.S. addressees (domicile),mdrm_nonaccrual,RCONK122,041,2011-03-31,
call,RC-N,M.1.e.(2),Loan modifications: Commercial and industrial loans to non-U.S. addressees (domicile),mdrm_30_89,RCFDK123,031,2011-03-31,
call,RC-N,M.1.e.(2),Loan modifications: Commercial and industrial loans to non-U.S. addressees (domicile),mdrm_90_plus,RCFDK124,031,2011-03-31,
call,RC-N,M.1.e.(2),Loan modifications: Commercial and industrial loans to non-U.S. addressees (domicile),mdrm_nonaccrual,RCFDK125,031,2011-03-31,
call,RC-N,M.1.e.(2),Loan modifications: Commercial and industrial loans to non-U.S. addressees (domicile),mdrm_30_89,RCONK123,041,2011-03-31,
call,RC-N,M.1.e.(2),Loan modifications: Commercial and industrial loans to non-U.S. addressees (domicile),mdrm_90_plus,RCONK124,041,2011-03-31,
call,RC-N,M.1.e.(2),Loan modifications: Commercial and industrial loans to non-U.S. addressees (domicile),mdrm_nonaccrual,RCONK125,041,2011-03-31,
call,RC-N,M.1.f,"Loan modifications: All other loans (include loans to individuals for household, family, and other personal expenditures)",mdrm_30_89,RCONK126,031/041,2017-03-31,
call,RC-N,M.1.f,"Loan modifications: All other loans (include loans to individuals for household, family, and other personal expenditures)",mdrm_90_plus,RCONK127,031/041,2017-03-31,
call,RC-N,M.1.f,"Loan modifications: All other loans (include loans to individuals for household, family, and other personal expenditures)",mdrm_nonaccrual,RCONK128,031/041,2017-03-31,
call,RC-N,M.1.f.(1),Itemized: Loans secured by farmland in domestic offices,mdrm_30_89,RCONK130,031/041,2017-03-31,
call,RC-N,M.1.f.(1),Itemized: Loans secured by farmland in domestic offices,mdrm_90_plus,RCONK131,031/041,2017-03-31,
call,RC-N,M.1.f.(1),Itemized: Loans secured by farmland in domestic offices,mdrm_nonaccrual,RCONK132,031/041,2017-03-31,
call,RC-N,M.1.f.(3),Itemized: Loans to finance agricultural production and other loans to farmers,mdrm_30_89,RCONK138,031,2017-03-31,
call,RC-N,M.1.f.(3),Itemized: Loans to finance agricultural production and other loans to farmers,mdrm_90_plus,RCONK139,031,2017-03-31,
call,RC-N,M.1.f.(3),Itemized: Loans to finance agricultural production and other loans to farmers,mdrm_nonaccrual,RCONK140,031,2017-03-31,
call,RC-N,M.1.f.(4)(a),Itemized: Loans to individuals: Credit cards,mdrm_30_89,RCONK274,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(a),Itemized: Loans to individuals: Credit cards,mdrm_90_plus,RCONK275,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(a),Itemized: Loans to individuals: Credit cards,mdrm_nonaccrual,RCONK276,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(b),Itemized: Loans to individuals: Automobile loans,mdrm_30_89,RCONK277,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(b),Itemized: Loans to individuals: Automobile loans,mdrm_90_plus,RCONK278,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(b),Itemized: Loans to individuals: Automobile loans,mdrm_nonaccrual,RCONK279,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(c),"Itemized: Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_30_89,RCONK280,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(c),"Itemized: Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_90_plus,RCONK281,031/041,2017-03-31,
call,RC-N,M.1.f.(4)(c),"Itemized: Loans to individuals: Other (revolving credit plans other than credit cards, and other consumer loans)",mdrm_nonaccrual,RCONK282,031/041,2017-03-31,
call,RC-N,M.1.f.(5),Itemized: Loans to finance agricultural production and other loans to farmers included in Schedule RC-N Memorandum item 1.f above,mdrm_30_89,RCONK138,041,2017-03-31,
call,RC-N,M.1.f.(5),Itemized: Loans to finance agricultural production and other loans to farmers included in Schedule RC-N Memorandum item 1.f above,mdrm_90_plus,RCONK139,041,2017-03-31,
call,RC-N,M.1.f.(5),Itemized: Loans to finance agricultural production and other loans to farmers included in Schedule RC-N Memorandum item 1.f above,mdrm_nonaccrual,RCONK140,041,2017-03-31,
call,RC-N,M.1.g,Total loan modifications to borrowers experiencing financial difficulty included in Schedule RC-N items 1-7 above (sum of M.1.a.(1) through M.1.f),mdrm_30_89,RCONHK26,031/041,2017-03-31,
call,RC-N,M.1.g,Total loan modifications to borrowers experiencing financial difficulty included in Schedule RC-N items 1-7 above (sum of M.1.a.(1) through M.1.f),mdrm_90_plus,RCONHK27,031/041,2017-03-31,
call,RC-N,M.1.g,Total loan modifications to borrowers experiencing financial difficulty included in Schedule RC-N items 1-7 above (sum of M.1.a.(1) through M.1.f),mdrm_nonaccrual,RCONHK28,031/041,2017-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_30_89,RCFD6558,031,2001-03-31,
